id,name,host_id,host_profile_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1385052261808180709,Townhouse Unit Close In Town,8680367,1462773603258153746,Michael,,Buckman,45.51575037022132,-122.65187273549759,Entire home/apt,,30,0,,,9,365,0,
1385814511201997394,Historic 2 Bed Home In North Mt. Tabor Near Park,598450021,1470632400547155465,Frederick Robert,,North Tabor,45.52531,-122.59358,Entire home/apt,,31,1,2025-08-08,0.25,3,265,1,
1386381396457041909,Heart of NW Portland on 25th Ave,686685773,1470713986009295432,Murad,,Northwest District,45.5360765,-122.7025766,Entire home/apt,,30,1,2025-05-31,0.16,1,365,1,
1386565053861039462,Long term stays over 31 days!,68306541,1466844231132835084,Melissa,,Russell,45.53388,-122.53155,Private room,,31,0,,,3,262,0,
1387037247020326769,Portland Affordable Getaway Jesus Themed,68481960,1462787690928741826,Brett,,Woodstock,45.490091,-122.6213862,Entire home/apt,,30,0,,,3,361,0,
1387054925726838264,Portland Family Getaway MAGA Themed,68481960,1462787690928741826,Brett,,Woodstock,45.490091,-122.6213862,Entire home/apt,,30,1,2025-06-12,0.17,3,65,1,
1391241312863296044,Blue Door Micro-Loft in Hip and Arty Location,112452733,1467357733741704046,Samantha,,Boise,45.54951203495953,-122.67289251929876,Entire home/apt,,2,6,2025-11-29,0.90,7,362,6,23-057168-000-00-HO
1391429236599327267,"Spacious House - Free Parking, AC, Office!",687984731,1470716742337127191,Pema,,Pleasant Valley,45.46421,-122.52643,Entire home/apt,,2,10,2025-11-05,2.40,2,181,10,25ASTR-PER-00201
1392878755528413608,PDX Charm: Cozy Retreat in NE!,652450228,1470640837282835826,Alexander Morgan,,North Tabor,45.52649,-122.60082,Entire home/apt,,30,1,2025-07-11,0.20,6,364,1,
1393664985820152462,cozy PDX townhouse in co-housing,15575743,1462965664977074785,Michael,,Cully,45.55545910641978,-122.61481109626021,Entire home/apt,,30,0,,,1,61,0,
1394180494684592621,Micro-Loft Surrounded by Gardens in Hip Location,112452733,1467357733741704046,Samantha,,Boise,45.54793400438987,-122.6741317688975,Entire home/apt,,2,19,2025-11-28,2.66,7,365,19,23-057168-000-00-HO
1394531266793098078,Slabtown Stunner,415317125,1469889435063398485,Megan,,Northwest District,45.530375732475186,-122.69053006779102,Entire home/apt,,1,40,2025-12-02,5.06,9,23,40,24ASTR-PER-00202
1394538085769236017,Camellia Cottage,47702745,1465720310068199615,Terri,,North Tabor,45.52316,-122.61123,Entire home/apt,,30,1,2025-07-23,0.22,2,74,1,
1394940315298673947,Cozy Laurelhurst Retreat,9623536,1462570413793093622,Mary,,Kerns,45.5254447,-122.6341114,Entire home/apt,,2,28,2025-11-15,3.73,2,233,28,25ASTR-PER-00109
1394997995332128546,"Cozy, Historic, Portland home.",35482861,1465524262169252416,Hunter,,Irvington,45.53870279928788,-122.65805224165037,Entire home/apt,,31,1,2025-07-22,0.22,2,328,1,
1395128072659633460,The NW Haven,14796564,1462947100071896477,Chad,,Brentwood-Darlington,45.47525,-122.6124,Entire home/apt,,30,0,,,3,311,0,
1395202881514187109,Old Portland Charmer,16749802,1462994173129735048,Damaris,,Northwest District,45.52655,-122.68895,Entire home/apt,,2,36,2025-11-29,4.60,1,203,36,25-000522-000-00-LU
1397146612351871451,The Tabor Nest,61699098,1462748604957322542,Shelby,,Montavilla,45.52618536890428,-122.59129287397006,Entire home/apt,,30,5,2025-11-04,0.80,8,335,5,
1397227519410076132,Near Portland Art Museum + Café & Fitness Center,689327077,1470719700693063999,Bernadette,,Portland Downtown,45.51454,-122.682606,Private room,,1,123,2025-11-30,17.00,3,159,123,52014
1397227605149777021,Close to PSU Campus + Café & Fitness Center,689327077,1470719700693063999,Bernadette,,Portland Downtown,45.51454,-122.682606,Private room,,1,38,2025-12-03,6.10,3,148,38,52101
1397227946172698376,Steps to PSU Campus + Café & Fitness Center,689327077,1470719700693063999,Bernadette,,Portland Downtown,45.515109494116565,-122.68146855610476,Private room,,1,0,,,3,156,0,52141
1397854959347137557,Family Friendly Home in Alberta,49028536,1465745721134386890,Alice And Rachel,,Vernon,45.56080997104987,-122.65031742364367,Entire home/apt,,2,4,2025-10-12,0.72,1,59,4,25ASTR-APP-00207
1398587944286945006,"North Tabor Neighborhood, Across from Providence",370069479,1469748184824467165,Erin,,North Tabor,45.52635576424778,-122.61067221534422,Entire home/apt,,30,2,2025-06-26,0.35,2,32,2,
1399407592639160566,Old Town Pearl one bedroom condo w/parking,971012,1462515433564292309,Cynthia,,Old Town/Chinatown,45.5263390569088,-122.67569901037005,Entire home/apt,,30,1,2025-07-04,0.19,2,364,1,
1399929277915625585,City Retreat: Heathman King at Heathman Hotel,501999278,1468058277289999419,RoomPicks,,Portland Downtown,45.516350831367774,-122.67997070918322,Hotel room,,1,0,,,27,323,0,90821
1399955287925172819,"Modern City Retreat, Quiet Room w/ Rose City View",501999278,1468058277289999419,RoomPicks,,Portland Downtown,45.5172228,-122.6810692,Hotel room,,1,0,,,27,351,0,90821
1399955290265941376,Iconic Portland Stay: Suite w/ City Views Near Zoo,501999278,1468058277289999419,RoomPicks,,Portland Downtown,45.51819113030617,-122.68180708885313,Hotel room,,1,0,,,27,323,0,90821
1399959328180719739,Experience Rose City: Comfy Beds & On-Site Library,501999278,1468058277289999419,RoomPicks,,Portland Downtown,45.51677234754195,-122.68189652456421,Hotel room,,1,0,,,27,319,0,90821
1399959337856566583,"Luxe One Bedroom Suite, Heathman Hotel @ Rose City",501999278,1468058277289999419,RoomPicks,,Portland Downtown,45.516657791926434,-122.6799228944857,Hotel room,,1,0,,,27,319,0,90821
1399959345089485613,"Vibrant City Hub, 2 Pet-Friendly Units, Near Zoo",501999278,1468058277289999419,RoomPicks,,Portland Downtown,45.51811,-122.68224,Hotel room,,1,0,,,27,318,0,90821
1399959346520335754,"Iconic Heathman Hotel, Near Zoo, 2 One Bedroom",501999278,1468058277289999419,RoomPicks,,Portland Downtown,45.51803,-122.68159,Hotel room,,1,0,,,27,318,0,90821
1399959349170478475,Urban Oasis With Easy Access To Downtown | 3 Units,501999278,1468058277289999419,RoomPicks,,Portland Downtown,45.51798,-122.68163,Hotel room,,1,0,,,27,318,0,90821
1399959355767411807,3 Spacious One Bedroom Suites at Heathman Hotel,501999278,1468058277289999419,RoomPicks,,Portland Downtown,45.51821,-122.68197,Hotel room,,1,0,,,27,318,0,90821
1399960574680769209,"Stylish Unit, Fitness Center & Pet-Friendly",501999278,1468058277289999419,RoomPicks,,Portland Downtown,45.51663735903277,-122.68175201417577,Hotel room,,1,0,,,27,321,0,90821
1399960590277771529,"Heathman Hotel, King Guestroom, Stunning Views",501999278,1468058277289999419,RoomPicks,,Portland Downtown,45.516774339618124,-122.68205177329799,Hotel room,,1,0,,,27,321,0,90821
1399962710303146218,Historic Charm Meets Modern Luxury in Downtown,501999278,1468058277289999419,RoomPicks,,Portland Downtown,45.51815384200127,-122.68067820835795,Hotel room,,1,0,,,27,323,0,90821
1399962710790014264,"Artistic Haven: Queen Guestroom, Heathman Hotel",501999278,1468058277289999419,RoomPicks,,Portland Downtown,45.51763396472744,-122.68187861033513,Hotel room,,1,0,,,27,323,0,90821
1399967704792355931,Heathman Hotel Studio Suite with Gym Access,501999278,1468058277289999419,RoomPicks,,Portland Downtown,45.51722,-122.68107,Hotel room,,1,0,,,27,355,0,90821
1399967709389320387,"Pet-Friendly Units, Steps from Zoo, Garden & PSU",501999278,1468058277289999419,RoomPicks,,Portland Downtown,45.5172228,-122.6810692,Hotel room,,1,0,,,27,355,0,90821
1399967717481183725,2 Prime Downtown Location Unit-Steps Away From PSU,501999278,1468058277289999419,RoomPicks,,Portland Downtown,45.51683,-122.68191,Hotel room,,1,1,2025-08-17,0.26,27,355,1,90821
1399967733145389948,"Welcoming Atmosphere, 2 Studio Suite @ Heathman",501999278,1468058277289999419,RoomPicks,,Portland Downtown,45.51768,-122.68215,Hotel room,,1,0,,,27,355,0,90821
1399970652665999567,Deluxe Double Guestroom at Heathman Hotel Near Zoo,501999278,1468058277289999419,RoomPicks,,Portland Downtown,45.51789,-122.68003,Hotel room,,1,0,,,27,341,0,90821
1399970653792714716,Unique Downtown Stay: Close to Art & Green Spaces,501999278,1468058277289999419,RoomPicks,,Portland Downtown,45.51647,-122.68221,Hotel room,,1,0,,,27,341,0,90821
1400148083572247513,New Studio - 4 Blocks to Alberta,281860555,1469480319047754038,Marilyn,,Vernon,45.5621613,-122.6523213,Entire home/apt,,30,2,2025-11-01,0.47,1,278,2,22-183848-000-00-HO
1401502934817126695,Cozy 1-Bedroom in Rose City!,577541645,1470578342899003147,Ronald Albert,,Reed,45.48867067682928,-122.63925871515335,Entire home/apt,,2,25,2025-11-09,3.49,6,365,25,15-212842-000-00-CO
1402344909148631473,Multnomah Village's Cedarbrook #6,9829273,1462824587682701656,Lisa,,Bridlemile,45.48740884397853,-122.72195722709485,Entire home/apt,,30,0,,,4,365,0,
1402580902921306057,Victorian Attic apartment,508629533,1470286406735118069,Lisa,,Woodlawn,45.56903087324861,-122.65872271145203,Entire home/apt,,30,0,,,1,65,0,
1402803141495894011,Clean & Bright 2bd Alberta Gem,8818057,1462566785151473797,Jennifer,,King,45.56046000000001,-122.6572065,Entire home/apt,,30,1,2025-07-30,0.23,1,364,1,
1403162897156167103,"Extended-Stay Room, Close-in, AC",104296709,1467253660906986232,William,,Richmond,45.506528224204466,-122.61650943685855,Private room,,30,0,,,1,363,0,
1403859697457224652,Your home away from home near Pittock Mansion!,670300050,1470680488377634153,Rueben,,Boise,45.55443543688109,-122.67618148539283,Entire home/apt,,30,1,2025-09-29,0.45,2,306,1,
1404417592973852280,Overlook Bungalow Near N. Mississippi Avenue,348114402,1469691024424215986,Leeann,,Overlook,45.5643843,-122.6898295,Entire home/apt,,3,23,2025-11-23,3.09,1,323,23,24ASTR-PER-00059
1405919364339683539,Mississippi Gem • A/C • Smart TV • Great Location,190656099,1468989935967301129,Aaron,,Overlook,45.55383020000001,-122.6795619,Entire home/apt,,1,19,2025-09-21,2.64,21,352,19,18-266570-000-00-CO
1406612677682618204,Group of 3 Tiny Homes - Free Street Parking!,190340428,1468987926976538109,Slabtown,,Northwest District,45.53196307350683,-122.69040763558198,Entire home/apt,,2,2,2025-11-15,0.56,4,263,2,32960
1406689785179404873,Stylish Urban Oasis + Balcony!,41852577,1465622663320056344,Andrew,,Pearl,45.5287869,-122.6846317,Entire home/apt,,31,2,2025-08-03,0.38,21,241,2,
1407327505737726550,Posh Belmont/Mt Tabor Studio w/King & Steam Shower,295718411,1469524759944024367,Martha,,Sunnyside,45.51499861932388,-122.61505428351288,Entire home/apt,,2,23,2025-11-22,4.45,2,144,23,24ASTR-PER-00246
1407362933019226515,King Tony's Leisure Suite,14970082,1462951164224253632,Graham,,Boise,45.55334867809516,-122.67590293380019,Entire home/apt,,30,0,,,4,337,0,
1408749112809839392,Stark Manor,33980476,1465496584884586857,Scott,,Sunnyside,45.5191029,-122.6303586,Entire home/apt,,1,0,,,1,278,0,25astr-app-00237
1409086379707184463,Crow Ridge - 5min from Hollywood MAX stop,176475,1462511801759973619,Sarah,,Laurelhurst,45.530989793125016,-122.61771887540817,Entire home/apt,,2,6,2025-10-18,1.32,1,323,6,25ASTR-APP-00151
1409601538798236440,Modern 1bed 1bath +Den (2beds) in Portland,459606784,1463754295897912647,Sonia,,Pearl,45.52608251662424,-122.68374202820438,Entire home/apt,,1,6,2025-11-19,1.29,6,0,6,24-097758-000-00-CO
1410159755349257434,Spacious Portland Apartment,12436480,1529315804974546943,Kelsey,,Montavilla,45.5098861,-122.5703171,Entire home/apt,,30,0,,,1,179,0,
1411054790365703063,Charming Portland cottage,26505714,1465367871389204971,Carrie,,Lents,45.4754662,-122.5702706,Entire home/apt,,2,14,2025-11-29,2.76,1,135,14,25ASTR-APP-00197
1412461426460673576,Private Room + Bath in SE Portland,693374741,1470728084987315898,Jeffrey,,Foster-Powell,45.490411604677,-122.58486897580863,Private room,,1,5,2025-08-09,0.83,1,353,5,25ASTR-PER-00165
1412584755010553868,Penthouse 2 bedroom with balcony,41852577,1465622663320056344,Andrew,,Pearl,45.52802,-122.68513,Entire home/apt,,31,0,,,21,73,0,
1412602893058932921,3 BR Retreat | Private Backyard | Prime Location,34193849,1465501096512492216,Nikki,,Boise,45.55305006842464,-122.67761168316109,Entire home/apt,,2,5,2025-08-03,0.99,1,365,5,25ASTR-APP-00182
1413228374374736839,Budget friendly studio w/ views!,41852577,1465622663320056344,Andrew,,Pearl,45.5287869,-122.6846317,Entire home/apt,,31,1,2025-08-06,0.25,21,347,1,
1414643987453848192,"Open Plan Apt, Free Parking",409693567,1469870422880505881,Patrick And Sarah,,Pearl,45.52932409767883,-122.67995135453837,Entire home/apt,,30,4,2025-10-12,0.68,15,364,4,59712
1414746402243291070,Zen Haven,251587005,1469333284472299191,Erika,,Woodlawn,45.56994,-122.65607,Entire home/apt,,2,11,2025-11-29,1.77,2,315,11,24-001862-000-00-HO
1415420801176811129,Music lover’s walkable stay w/ baby grand piano,694126749,1470729722532606373,Brandt,,Buckman,45.517374594619675,-122.64930810674592,Entire home/apt,,1,29,2025-11-23,4.26,1,14,29,25ASTR-PER-00157
1416265788630053917,Spacious 4BR Family Retreat w/ Beautiful Backyard!,694336646,1470730146616352370,Aristides Nicholas,,Hillsdale,45.4880453,-122.7029061,Entire home/apt,,30,0,,,1,248,0,
1418172554162102014,Modern Cottage/Pet Friendly/Laundry/Dishwasher/AC,57963992,1466694822207747059,Jennifer,,South Tabor,45.50326649066044,-122.58262847876303,Entire home/apt,,30,0,,,1,186,0,
1418189118229725789,Stylish studio sunny and bright.,41852577,1465622663320056344,Andrew,,Pearl,45.527889037663265,-122.68578399239433,Entire home/apt,,31,1,2025-11-24,1,21,365,1,
1418198580159167285,Budget friendly studio location,41852577,1465622663320056344,Andrew,,Pearl,45.52997,-122.68554,Entire home/apt,,31,1,2025-08-01,0.24,21,335,1,
1418958329197897854,The Red House,227666005,1469212356389420311,Belle,,Kerns,45.519379813728534,-122.63259862698591,Entire home/apt,,3,5,2025-08-04,0.85,1,337,5,25ASTR-APP-00180
1419242271467173507,Private suite in SE Portland,58494376,1466701006231876140,Danielle,,Creston-Kenilworth,45.49415,-122.61827,Private room,,1,17,2025-10-25,2.63,1,168,17,25ASTR-PER-00147
1419244502253084848,Really night,695018590,1470731590676680880,Ngalamulume,,Glenfair,45.521454,-122.5097901,Private room,,30,0,,,1,358,0,12345
1420003958001460124,Peaceful Studio in Portland,80989625,1466985759136735448,Valerie,,Madison South,45.53827637737907,-122.57419186033596,Entire home/apt,,30,1,2025-06-19,0.18,1,0,1,
1420277555897942595,"Artful 1911 Bungalow Near River, Cafés & Parks",12320646,1462885070059922033,Donna,,South Portland,45.47955,-122.67429,Entire home/apt,,2,0,,,1,127,0,
1420370673669429204,Charming 2BR Apartment – Walk to Alberta,1772209,1462578034344722971,Michelle,,Sabin,45.55106480000001,-122.65030863439331,Entire home/apt,,2,21,2025-11-29,3.96,1,251,21,25ASTR-PER-00173
1420482739187901919,Enchanted Forest,675581167,1470691128049814930,Marie,,Brentwood-Darlington,45.464119044539466,-122.60379276231738,Entire home/apt,,30,0,,,4,365,0,
1420513111609536099,Treehouse Retreat,675581167,1470691128049814930,Marie,,Brentwood-Darlington,45.4649559,-122.6033118,Entire home/apt,,30,2,2025-11-08,0.80,4,305,2,
1421694143563259132,Daylight Mid-Century Dream - NE PDX,476244851,1470146766437022517,Chris,,Roseway,45.5544758,-122.5914985,Entire home/apt,,30,0,,,1,358,0,
1421823767694572898,"Large Serene Studio, tree views, 7 min to downtown",1504378,1462547638433176702,Spencer,,Overlook,45.55177,-122.68695,Entire home/apt,,1,1,2025-10-28,0.79,2,288,1,25ASTR-APP-00003
1423441462926598992,Columbia River House,383924326,1469787450036495633,Reuben,,Bridgeton,45.60173,-122.66718,Private room,,2,2,2025-12-02,0.91,1,365,2,00335
1423461808458319952,"Bright 2BR Retreat, Gourmet Kitchen + Garden Oasis",58611997,1466702292391945516,Carmen,,Cully,45.5533902,-122.6082855,Entire home/apt,,2,3,2025-10-26,0.93,2,0,3,25ASTR-APP-00176
1424144247420569708,The Haven Retreat,371974160,1469753933893329483,Hermiela K,,Pleasant Valley,45.4725309,-122.5282528,Entire home/apt,,30,2,2025-09-29,0.47,2,269,2,
1424271106693406254,Slabtown Sanctuary,415317125,1469889435063398485,Megan,,Northwest District,45.53218,-122.69017,Entire home/apt,,1,10,2025-11-23,1.83,9,22,10,24-108235-000-00-RS
1424292690323545154,Nob Hill Nest,415317125,1469889435063398485,Megan,,Northwest District,45.53080007401523,-122.68990687617762,Entire home/apt,,1,10,2025-11-23,1.82,9,26,10,24-108235-000-00-RS
1425613682940430528,Cozy Cottage Walkable to Lots of Parks,37454517,1465560587185968217,Lux,,Madison South,45.53898274318919,-122.57238930608216,Entire home/apt,,30,0,,,1,151,0,
1425690141702020584,Mid-Century Modern Sanctuary,8314499,1462765301949154870,Adhamh,,Parkrose Heights,45.53933163673946,-122.54824571894137,Entire home/apt,,2,10,2025-11-10,1.58,1,50,10,25ASTR-PER-00159
1426974158793963623,Luxe 2bed 2bath Top Floor Penthouse,459606784,1463754295897912647,Sonia,,Pearl,45.52737335568803,-122.6814385983703,Entire home/apt,,1,19,2025-11-24,3.29,6,259,19,24-097758-000-00-CO
1427149608198009330,Budget Studio Location,41852577,1465622663320056344,Andrew,,Pearl,45.52798,-122.68534,Entire home/apt,,60,0,,,21,188,0,
1427723419399721751,Large 1 Bedroom +Juliet Balcony!,41852577,1465622663320056344,Andrew,,Pearl,45.5279,-122.68507,Entire home/apt,,31,2,2025-11-02,0.47,21,351,2,
1429285443221099178,Sunny Sellwood Studio,4515566,1462659446336349168,Sabrina,,Sellwood-Moreland Improvement League,45.4606033,-122.6447343,Entire home/apt,,1,54,2025-12-02,8.62,1,338,54,25ASTR-PER-00174
1430706513637336610,The Hazelnut,501414071,1463848523559216414,Sorcha,,Hillsdale,45.4760488,-122.7032663,Entire home/apt,,7,1,2025-06-28,0.19,25,336,1,20-240246-520-00-HO
1430729998715992430,PDX Pied a Terre,8778663,1462786758391887109,Oddessa,,Northwest District,45.52415,-122.68814,Entire home/apt,,31,0,,,1,77,0,
1431248081869503995,Williams Homebase,1239203,1462540509222656001,Shana,,Boise,45.55081640034812,-122.66682606253526,Entire home/apt,,30,2,2025-11-05,0.92,2,107,2,
1432387450026422811,"Sweet Apt, Historic Neighborhood",15622775,1462594786542087542,Melissa,,Laurelhurst,45.52623,-122.61784,Entire home/apt,,50,2,2025-11-08,0.94,1,64,2,
1432579137606451045,#StayInMyDistrict NWCozy+Central,3142393,1462528276679400180,Amy,,Northwest District,45.525,-122.6953,Entire home/apt,,1,16,2025-11-09,3.02,21,172,16,25ASTR-PER-00167
1433548557539665076,Spanish Revival Escape - Brand New 6BR in Heart of,112798186,1467361284718872792,Delanie,,Kerns,45.529536,-122.6426248,Entire home/apt,,1,0,,,33,358,0,17-246293-000-00-CO
1433559258326390676,Kerns 6BR -  New Spanish Style Group Stay,112798186,1467361284718872792,Delanie,,Kerns,45.529536,-122.6426248,Entire home/apt,,2,0,,,33,252,0,17-246293-000-00-CO
1433564201428538558,Spacious 6BR - New Spanish Home in Best Kerns Spot,112798186,1467361284718872792,Delanie,,Kerns,45.529536,-122.6426248,Entire home/apt,,2,0,,,33,271,0,17-246293-000-00-CO
1433568762698533969,6 Bedroom Casa Adelynn in Kerns,112798186,1467361284718872792,Delanie,,Kerns,45.529536,-122.6426248,Entire home/apt,,1,0,,,33,353,0,17-246293-000-00-CO
1433632256765236544,Luxury family home in Irvington!,13408770,1462910526100462660,Ngoc,,Irvington,45.541294668414025,-122.6449960691933,Entire home/apt,,30,0,,,1,363,0,
1434232893812505640,Lovely Home in SE Portland,454944523,1470046752168045359,Karim,,Mill Park,45.51128,-122.53268,Entire home/apt,,30,1,2025-09-29,0.45,1,353,1,
1434251884304743536,Flower-Darling Guest Suite,4185917,1462649777939786773,Meaghan,,Brentwood-Darlington,45.469071888961665,-122.60214044637155,Entire home/apt,,1,11,2025-10-19,1.94,1,64,11,25ASTR-APP-00198
1434346687304053772,Bear Greenleaf Room 2,54667782,1462729507984998614,Fatima,,Hazelwood,45.5076321,-122.5640922,Private room,,30,5,2025-09-29,0.93,11,252,5,24ASTR-PER-00068
1434374721215157889,Charming Hidden Retreat,691887453,1470725109535513211,Omar,,Buckman,45.51846332154884,-122.64460974923419,Entire home/apt,,1,24,2025-11-23,4.34,1,269,24,25ASTR-PER-00302
1434525012372884997,Monthly Rental - Elevated Living in the Hills,221421926,1469170152876833747,Descansa Property,,South Portland,45.50031,-122.67831,Entire home/apt,,30,0,,,19,317,0,
1434752633935858933,"Landing | Stunning 1BD, Gym",263502162,1463333307662174289,,,Homestead,45.49937978501098,-122.69085842481903,Entire home/apt,,30,0,,,2,279,0,
1435682063095348141,Open Plan Apt w/ Gym & Parking,409693567,1469870422880505881,Patrick And Sarah,,Pearl,45.53047742171613,-122.6801306434133,Entire home/apt,,1,0,,,15,364,0,59712
1435884494420284201,Sunny Stay Near Downtown & OHSU,21787110,1462618610970075893,Kelly,,South Portland,45.49819,-122.67781,Private room,,1,11,2025-11-15,2.73,1,9,11,70432
1436338601987661574,Euro Suite w/ Cedar Sauna,346737830,1469686996636219036,Clif,,Mt. Tabor,45.51723,-122.60889,Entire home/apt,,3,16,2025-11-30,3.90,1,272,16,25ASTR-PER-00219
1436363234399099784,Getaway At Grandma's Mt. Tabor Home,74392594,1466915737690104147,Devin,,Mt. Tabor,45.51793,-122.58863,Entire home/apt,,2,17,2025-12-01,3.81,1,158,17,25ASTR-APP-00243
1437009745024864904,Pleasant Queen Stay at Hotel Grand Stark!,501999278,1468058277289999419,RoomPicks,,Buckman,45.5192011,-122.6610542,Entire home/apt,,1,8,2025-11-10,1.92,27,353,8,90821
1437133350381353890,Hawthorne Victorian Boho Family+Dog+LGBTQ-Friendly,689343823,1470719732573889269,Fortis Joy,,Sunnyside,45.51492,-122.61406,Entire home/apt,,1,28,2025-10-17,4.72,2,0,28,25ASTR-PER-00092
1437344511724578359,Slabtown Studio,415317125,1469889435063398485,Megan,,Northwest District,45.53264928587179,-122.6902988135886,Entire home/apt,,1,5,2025-11-23,5,9,23,5,24ASTR-APP-00202
1437896594035018795,"Historic Brooklyn | Near MAX, HUB, & Trails",592522307,1470618376335762078,Kimberly,,Brooklyn Action Corps,45.4915425,-122.6519658,Entire home/apt,,1,2,2025-10-13,0.41,86,357,2,24-058350-000-00-CO
1437899864967656220,"Laidback SE Vibe | Near MAX, Parks & Pints",592522307,1470618376335762078,Kimberly,,Brooklyn Action Corps,45.4915425,-122.6519658,Entire home/apt,,1,14,2025-11-01,2.64,86,365,14,24-058350-000-00-CO
1439265917052720738,Boho Hawthorne 1885 Home Family+Dog+LGBTQ-Friendly,689343823,1470719732573889269,Fortis Joy,,Sunnyside,45.51655,-122.61391,Entire home/apt,,1,9,2025-11-29,5.74,2,221,9,25ASTR-PER-00092
1439287295087829889,Spacious 4BR Home | Flexible Stays in SE Portland,150582690,1462985172774990531,Shay,,Pleasant Valley,45.46287,-122.51105,Entire home/apt,,30,0,,,6,347,0,
1440323940498559871,Bear Sage Room 3,54667782,1462729507984998614,Fatima,,Hazelwood,45.50708,-122.56299,Private room,,3,7,2025-11-18,1.27,11,239,7,24ASTR-PER-00068
1440776942739229806,Reed College Off Campus Apartment,9829273,1462824587682701656,Lisa,,Reed,45.4849602,-122.6285601,Entire home/apt,,30,2,2025-09-30,0.51,4,254,2,
1441312190430251045,Bright & Airy Penthouse,1990021,1462583546978314166,Timothy,,Boise,45.54664,-122.67605,Entire home/apt,,31,1,2025-10-18,0.63,1,310,1,
1441424431134098159,Charming & Walkable Studio In Ladd's Addition,682811946,1470706020785350176,Johanna,,Hosford-Abernethy,45.51012,-122.64879,Entire home/apt,,2,40,2025-11-09,7.14,1,322,40,25ASTR-PER-00193
1441752139865817568,Modern 4BR3B Home｜Work-Ready Design｜Yard G#41001,504252105,1467939816103299783,Guesty,,Northwest Heights,45.53764,-122.77145,Entire home/apt,,30,0,,,6,364,0,
1441924286615709195,"Elegant King: Italian Linens, Near Art Museum",501999278,1468058277289999419,RoomPicks,,Buckman,45.5192,-122.66105,Entire home/apt,,1,1,2025-07-12,0.21,27,347,1,90821
1441928180307590347,Cozy King Stay! Pets Allowed! Near Japanese Garden,501999278,1468058277289999419,RoomPicks,,Buckman,45.5192,-122.66105,Entire home/apt,,1,27,2025-11-30,5.23,27,348,27,90821
1442353546101212934,"The Doug | Forest Heights I Portland, OR",47581293,1462707108527868932,Kevin,,Northwest Heights,45.544452,-122.775773,Entire home/apt,,30,0,,,12,364,0,
1442638855575204739,The Grand King ADA Roll-In Shower,501999278,1468058277289999419,RoomPicks,,Buckman,45.5192011,-122.6610542,Entire home/apt,,1,0,,,27,353,0,90821
1442652782139432239,Designer King Stay | Near Museum and Grand Amari,501999278,1468058277289999419,RoomPicks,,Buckman,45.5192,-122.66105,Entire home/apt,,1,7,2025-11-30,1.21,27,350,7,90821
1442652782403448521,Pet-Friendly Grand King Near Dining & Rock Gym,501999278,1468058277289999419,RoomPicks,,Buckman,45.5192,-122.66105,Entire home/apt,,1,19,2025-11-30,3.43,27,350,19,90821
1442706628687385715,"BIG Parisian Apartment, NE PDX/Historic Irvington",257609760,1469361034923282778,Tamara,,Irvington,45.53867,-122.65673,Entire home/apt,,1,10,2025-11-30,4.00,1,171,10,25ASTR-PER-00199
1444419105466519829,Cozy Forest Retreat in Hills with 3 Beds,129709737,1468300597102908241,Ruichao,,Southwest Hills,45.50213,-122.71212,Entire home/apt,,2,18,2025-11-18,3.55,1,338,18,25ASTR-PER-00230
1444903074146288784,"2 BR home with historic charm, private backyard",112452733,1467357733741704046,Samantha,,Sunnyside,45.5160775361464,-122.62381591750702,Entire home/apt,,2,6,2025-08-25,1.15,7,365,6,25ASTR-APP-00161
1445082578996509899,Kerns Neighborhood Two Story,551597956,1470466060411616888,Stephanie,,Kerns,45.52263,-122.63216,Entire home/apt,,31,1,2025-08-30,0.31,3,365,1,
1445754502345834626,"Entire place in Portland, Oregon",701874742,1470745327777093723,Amy,,Lents,45.47517,-122.57673,Entire home/apt,,2,0,,,1,364,0,25ASTR-PER-00318
1445949305398423591,Charming two bedroom home,378711108,1469773844131959274,Cayli,,Kenton,45.57888,-122.69346,Entire home/apt,,30,1,2025-09-29,0.45,1,63,1,
1445977110225975452,"Multnomah 1bd, pet friendly, balcony, 3.6mi OHSU",36544623,1465544356200910824,Ashley,,Hillsdale,45.47505,-122.70256,Entire home/apt,,30,2,2025-10-18,0.44,7,18,2,
1446001966028360174,Colorful NE PDX Home - Walk to Alberta Arts!,699431248,1470740660999569041,Calvin,,King,45.55336,-122.65661,Entire home/apt,,2,7,2025-12-01,1.72,1,83,7,25ASTR-PER-00200
1446513627481809670,Beautiful home near downtown and PDX airport.,225348730,1469197350108707743,Calvin,,Madison South,45.53337,-122.57333,Entire home/apt,,30,0,,,1,96,0,
1446608067025841836,"Multnomah 2bed, pet friendly, balcony, 3.6mi OHSU",36544623,1465544356200910824,Ashley,,Hillsdale,45.47698,-122.70414,Entire home/apt,,30,0,,,7,34,0,
1446640337492161129,Modern North Portland Haven: Comfort & Style,583300137,1470594911082831714,Adam,,Kenton,45.58543,-122.70016,Entire home/apt,,30,2,2025-11-21,0.76,1,338,2,
1447118005372629121,Forest Studio Retreat - Near Multnomah Village,469644788,1470117932987417144,Trevor,,Ashcreek,45.45578,-122.71981,Entire home/apt,,1,10,2025-11-21,2.59,3,345,10,24-106204-000-00-RS
